,text,label
3371,[' ঠিক ভাই বাংলাদেশ হচ্ছে নুনু কাটা কাটুয়া দেশ।'],1
3372,[' আমি দুঃখিত যে ভারতীয় বোনেরা হিজাব রক্ষার জন্য লড়াই করছে কিন্তু আমাদের দেশের মেয়েরা হিজাব পড়তে পছন্দ করে না'],1
3373,"[' মুসলমানদের উপর পুলিশের আক্রমণে সাত জন নিহত হয়েছে, এটা খেয়াল করা হয় না যে হিন্দুদের জন্য কত মাথা']",1
3374,[' দালাল চক্র হচ্ছে দালাল চক্র।'],1
3375,"[' বর্তমান পরিস্থিতির জন্য দায়ী, হাসিনার পা চাঁদার প্রচার মাধ্যম, হাসিনার পক্ষে দালালি করার জন্য,']",1
3376,[' দালাল মিডিয়া <unk> ।'],1
3377,"[' কি কাপুরুষ যমুনা টিভি আপনার বাবাকে কিছু তথ্য দিচ্ছে, বেরথসরকার লুট করা পাটকারি সরকার,']",1
3378,[' বিয়ের পর হিজাব পড়ার আন্দোলন কেবল জঙ্গী এজেন্ডা। বিয়ের পর এই বোরখাধারীরা শূকরের মতো শিশুদের'],1
3379,[' প্রশাসনের দ্রুত পদক্ষেপ না নেওয়ার কারণে এই ফুটেজটি কোথায় ছিল? এখানে সবচেয়ে বড় অপরাধী হচ্ছে প্রশাসন।'],1
3380,"[' সামান্য দুই টাকার জন্য এই বড় সংলাপ ছেড়ে দিচ্ছে, তাদের জঙ্গী বলছে যে তাদের সাথে কথা বলার সুযোগ']",1
3381,[' প্রশাসন কি ভুল করেছে...বিএনপিকে সমাবেশ করার অনুমতি দেয়ার পর ছাত্রলীগ সেখানে মিছিল করার মানে'],1
3382,"["" আমাদের নবী সা'কে অপমান করা হবে, আর এটা মতামত প্রকাশের স্বাধীনতা! তাই আমরা শেখ মুজিব""]",1
3383,"[' তারা জঙ্গি নয়, তারা বাংলাদেশের গর্ব।']",1
3384,"[' বাংলাদেশে কিছু জালিম শিক্ষক আরো বলেছেন যে কিছু স্কুলে হিজাব পড়া উচিত নয়, শুধু চোখে দেখার পরই']",1
3385,[' ঈশ্বর ঐ হিন্দুদের উপর গজব দেন।'],1
3386,"[' তুমি পাগল হয়ে গেছ, সালারা।']",1
3387,"[' নিউমার্কেটের সব দোকানই মেয়েদের দেখে ইপটিজিং করে, কিন্তু ঢাকা কলেজ তাদের ভয় পাবে']",1
3388,[' ভুলক্রমে হাসিনার জন্ম নিয়ে এ রকম একটি বিবৃতি প্রদান করা হয়েছে<unk> <unk> ।'],1
3389,[' হিন্দুত্ববাদীদের দালাল মিডিয়া কোরানকে অপমান করে না।'],1
3390,"[' চেনেল বন্ধ করো, দালালি শুরু করো।']",1
3391,"[' আপনি পুলিশ লীগ, আপনি আওয়ামী লীগের দালাল, আমরা আশা করি আপনি জনগণের কাতারে আসবেন, আর আপনি']",1
3392,"[' ঢাকা বিশ্ববিদ্যালয় এখন গুন্ডাদের আবাসস্থল, যেখানে হত্যা ছাড়া আর কিছুই নেই, বড় আকারের গুন্ডারা ঢাকা']",1
